document	label
요즘 인도영화에 빠져있어서 인도여행을 주 내용으로 하였다기에 인도 눈 요기나 할까하고봤는데 초반에는 흥미를 기대하게 하나 역쉬나 노땅들의 정서에나 공감대를 불러일으킬만한영화다. 노인들을 위한 영화. 중후반 부터는 지루해서 볼수가 없을 정도...	0.0
줄리아로버츠 귀여운연인은 이거보다 5년전꺼다 ...	0.0
재미와 참신함은 있지만 구사한 장치들이 설득력은 없었다.	0.0
드라마 친딸찾는거 너무 슬프네요 인혜힘들게 하지말고 빨리좀찾아주세요 똑같은전개 너무 끈다 답답함	0.0
재밌었는데 나는...	1.0
리암 니슨형 엄청 고생하면서 찍었는데 영화 자체는 드럽게 잼없드라.	0.0
ㅇㅇ	0.0
혼자 보긴 너무 아깝다. 2004년 올해의 영화.	1.0
이런 개판영화를 보고 청소년들은 교훈을 얻는게아니라 따라한다는걸 어른들은모른다.	0.0
그냥 영상미하고 배경을 잘만들었는데 역시인간의타락주된모습일뿐 그냥그이상으로 스토리는별로입니다.	0.0
전라도 노예 업주 처벌 안받았나요?? 이슈가안됐네요 그러고보니..	1.0
특별한것 없는 영화.나중에폭락하겠지만 6점짜리영화다..	0.0
제대로된 로맨틱 코메디물이네. 대박	1.0
23세때 왕조현의 미모 이외엔 호평 포인트 전혀 없음	0.0
액션이 약했다 그리고 뭔가 스토리가 약한것 같다..3편에선 개선되길!	0.0
웃겨죽을뻔 했다..	1.0
재밌는데 별점이 왜이리 낮은고	1.0
어릴때 진짜 재미있게 봤음ㅋㅋㅋㅋ	1.0
재밌따.. 웃기기도하고,	1.0
쓰레기영화. 몰아가는 힘도 부족. 긴장감도 없음. 치밀한 두뇌싸움도 없고 시원한 액션도 없음. 시덥잖은 씬만 줄줄이 늘어놨음. 영국 내수용 영화. 더도 덜도 아님.	0.0
미디어가 메시지인 영화	1.0
만화에 비해 질이 떨어지는군요	0.0
비 서구권인지도 완전바닥임 비가월드스타면 싸이는마이클잭슨수준이겠네 자꾸 방송에서 비칭할때 월드스타월드스타하는데 정확히는 아시아스타죠.	0.0
시시한 영화..졸료 ㅡㅡ 시간아깝다..	0.0
이런 영화를 만들 수도 있군요. 아리같은 친구가 있었는데...추억이밀려오네	1.0
엘리샤 커스버트 이쁨. 그것 뿐이다	0.0
처음부터다시 다운받아서 또본드라마 조만간한번더볼것	1.0
어휴 OO들 이게 원래 전형적인 미국코미디라서 그런거야 병맛미국 코미디를 모르면	1.0
대체 우리보고 어쩌라는거냐........좋은 점수를 줄 수가 없다	0.0
ㅉㅉ말이 안나온다..ㅡ.,ㅡ	1.0
누군가를 잃었을 때 보면 참 좋을 듯 해요. 특히 탁 트인 아일랜드 배경에 너무 잘 어우러지는 OST는 진짜 최고	1.0
애니 메트릭스 느낌이 나서 찾아보이 역시...! 최고! ^-^	1.0
그래 멍청아 다음부턴 그러지 마라 ㅇㅇ	1.0
소재는 흥미를 끌지만 이야기 전개가 투박해서 몰입이 안되는군	0.0
한동안은 이 영화의 아성을 뛰어넘는 액션영화는 나오기 힘들 것이다.	1.0
실화라니 너무 가슴 아프다...	1.0
꿈을 통해 만나는 사람들 이야기 들이 너무 재미 있었어요 ㅎㅎ	1.0
이걸 보고 뭘 감상문을 써야되지...	0.0
스토리도 흥미롭고 배우들의 연기도 인상적이다. 충분히 볼만하다!!!	1.0
읭...응?	0.0
주된 타겟이 어린이니 일반적인 논리가 통하지 않는 건 알겠다. 하지만 게임은 흥미롭지 않고, 요원이라는 주인공이 너무 무능력해서 별로 재미없다. CG 배경도 거슬린다.	0.0
전작보다 100 재밌다. 배우, 내용 모두 세련됨	1.0
포스터만 그럴싸하다. 13구역이라는 이름만 가져다 쓴 영화. 완전 졸작이다. 액션 신도 개허술하고, 스토리도 이상하다.	0.0
이 영화가 이렇게 욕을 먹고 있는건 국내 수입사가 헐리우드식 범죄영화처럼 포장해서 허위 광고를 했기 때문이다. 제목도 '질주'라고 말도 안되게 번역을 해놓았고.. 여운이 깊게 남는 영화였다.	1.0
다시봐도 재미있네요.	1.0
이런걸 한편도 아빼고 본 나도 대단하ㅏㄷ	0.0
크리스마스에 보면 좋을, 외국의 오리지널 크리스마스의 환상에 대해 너무나 잘 표현한 영화	1.0
현정이 이뻐서 2점준다	0.0
평점 어마어마하게 높네;;;; 빨리 낮춰야 할듯 5점이 적당한 영화.	0.0
간만에 재밌는 로코 발견 ㅋㅋㅋㅋ 웃으면서 재미나게 봅니다. ㅋㅋㅋㅋㅋㅋ 굿	1.0
역시 효느!!! 역시 재밌다ㅋㅋㅋ 재탕중...	1.0
별점 1점주기도 아까운영화구만 쓰레기 영화 개나 줘버려라그리고 이딴거만든 감독 학력이 중졸 인가? 그러니깐 비판하지 법을 지켜야 큰소리치지 지키지도않으면서 뭘 비판이야개같은 영화	0.0
박지성 진짜 예능 잘해요	0.0
이거 볼시간에 무한도전본다.	0.0
펭귄과 친하게 지내고 싶다.	1.0
너무 잼있어요~강추~~	1.0
한번보면 빠져들어버리는...재미있는 사신드라마.	1.0
요따위로 만들려면 필름이 아깝지 않나?	0.0
존쿠삭나온 영화들의 한결같은평...영화는 꽝인데 존쿠삭연기가 살렸다...이쯤되면 연기가 살린건지 죽인건지 헷갈림..	0.0
"""성인이 되어서도 감동인 애니메이션. 주제가 """"미녀와 야수""""는 언제들어도 명곡이다"""	1.0
네이버 평점 신뢰 못하는 사람이지만 / 설래임의 감정을 잊고 있다면... 이영화를	1.0
무시무시하게 지루하다....	0.0
무섭다기보다 답답하고 짜증나는 영화. 쓸데없이 공포영화같은 배경연출과 bgm남발로 잔뜩 기대하게 해놓고 허무하게 끝내는 영화.	0.0
내 생애 최고의 영화인 것 같습니다.정말 강추강추입니다.	1.0
이영화가 망한이유는 어처구니없는 스토리가 아니라 발연기때문이었다.	0.0
역사에남을 로마시대의배경스토리중 국민의 대다수중년이 보고싶어하는영화	1.0
배우들의 연기는 좋았는데.. 뭘 말 하려는 건지?	0.0
지구를지켜라 포르노버전이라기엔 조잡하다.	0.0
이런 것도 영화라고	0.0
.......	1.0
전쟁의 비극을 잘 살린영화라고 생각한다. 화려한 전쟁영화는 아니지만 꼭봐야함.	1.0
환타스틱한영화 입니다	1.0
좋았다 인상깊은 내용이었다	1.0
장동건도 멋있고 이정재 짱멋짐	1.0
본사람만이얘기할수있다..마법사들,실비아...멋진..예술영화!	1.0
안성기 인생 최악의 영화로 남을것 ㅋㅋ	0.0
즐거웠습니다. 굿을 한 번 보고 싶다는 생각이 들 정도로	1.0
올 해 본 영화들 중 제일 맘에 든다	1.0
이등병 OOO들 개많이 나오네..	0.0
짜증나 죽을듯...스트레스팍팍작가 누군지 욕이절로나오네...고만좀 질질 끌었음좋겠네요~	0.0
잠깐 평점 조절좀 하겠습니다.	0.0
정말 감동받았어요ㅠㅠㅠ이건 꼭 봐야되요!!!	1.0
지루하다	0.0
이런 신파를 바라다. 시종일관 울며 보다.	1.0
아베히로시도, 키타무라 카즈키도 좋아하지만... 너무 기대했나보다.보면서 나중에는 '온돌'도 지네꺼라 우기면 어쩌나...하는 생각도 들었다.	0.0
이게 5점이라는것에 놀랍다 5점이 왜놀랍나 하면은 뒤에잇던 남자세명이 욕하며 중간에나가드라	0.0
시간여행 영화중 가장 흥미로운 영화	1.0
이젠 측은해 지기까지 하는 니콜라스 케이지	0.0
이 때부터가 쓰레기였지	0.0
이영화는 저예산 영화로 만들 작품이 아니야!!!!책을 읽고 본 사람만 이말도 안돼는 고평점에 기가 차지 ㅠ	0.0
캐스팅도 스토리도	1.0
난 5개줘여지!!!!!!!!!!!	1.0
최악의 애니메이션.. 지루하고 재미없고 스토리마저 진부하다	0.0
진짜재미없다..영화관에삼십분정도늦게들어갔는데사람이한명도없고..그이유를왠지알것같네..^^완전비추요	0.0
제일 좋아하는 영화 10번넘게 봄	1.0
아픈 영화다	1.0
우디 앨런같은 감독이 그리운 현대...	1.0
의미도 뭐시기도 거시기도 아무것도....	0.0
허접하구 구리네. 그냥 피식웃음나옴. 영화가 어떻든 어느인간들은 보면서 감정이입 대리만족하면서 옳소하구 맞장구칠듯 ㅋ	0.0
공포영화 즐겨보는한사람으로써 영화먼저보고 평점봤는데 이건아닌거같아 평점 깍기위해 1점줌 처음부터 끝까지 1인칭을하려면 제대로하지 왜 시체를 찍고ㅋㅋ애들 라면먹을때 그럼 카메라감독이 혼자 2층에서찍었다고? 오뚝이 발로건들여놓고 무서워하던 사람이?	0.0
..전개가답답하네요계속요ㅋ 이러다가마지막회태한방터트리려나ㅋㅋ갈수록잼없어진다	0.0
되게 웃기다가 되게 울리는 영화	1.0
명작...ㅎㅎ;	1.0
2편과 함께 SF영화 역사에 남을 명작. 후속편들처럼 기계와 기계의 싸움이 아닌 약한 인간과 기계의 싸움이란 점에서 공포와 긴장감이 최고였던 영화. 20대의 마이클빈도 멋있었음.	1.0
스토리는 별거 없는데 액션이 지림.	1.0
적당히 짜맞춰놓은 말도 안되는 스토리.	0.0
하드코어적인 요소만 지나치게 부각시킨듯	0.0
별 반개도 아깝다... 정말 로그인해서 별로라고 글쓴 영화는 처음임... 시간 아까울 정도	0.0
영화를 보는 내내 미소를 감출수 없는 너무나도 사랑스러운 영화였습니다.^^	1.0
성동일딸 시르다...참	0.0
어릴 때 비디오방에서 매일 빌려 봤었는데ㅎㅎ 다시 봐도 좋네ㅋ 츤데레 스노우 벨	1.0
영화는 안보고 포스터만 봐도 1점주기 아까움	0.0
20년 전에 이런 영화가 있었다. 즐겁고 재밌고 감동도...	1.0
미드 보고 알게 된건데.. 미드가 과거를 다루는데도 훨씬 재밌다야;	0.0
감독의 미숙한 연출력이 여실히 들어나는 작품....누군 jsa를 만들었는데..이건 뭥미?	0.0
토나온다 레알 이게 뭔얘긴지 이해불가다. 캐치온으로 봤지만 진짜로 이거 보지말것을 강력하게 뜯어말리고싶다.	0.0
이 영화를 이제서야 본 나를 매우 치고싶다. 진심 명작..	1.0
이것도 재밌는데...ㅋㅋ	1.0
이영하짱잼없음!!!!!!!!ㅡㅡ	0.0
최악의 영화입니다. 내용과 모든 게 삼류영화 입니다. 이종수씨의 잛은 컷에도 느껴지는 어색함과 아역배우의 너무 바른 발음이 연기쪽에서도 최악이었고여.. 내용도 처음 한시간 버려도 될만합니다. 다 버리면 좋겠지만 모든게급전개와 어울리지 않는 상황속대사들	0.0
생각보다 야해서 평점이 낮은건지...내가 본 로코중에서 두 배우 모두 제일 매력적이었고 내용도 훈훈했음	1.0
이 영화 엔딩곡 노래 제목 아시나요	1.0
바로 오늘을 살고, 또 죽는다... 진짜 무슨의미일까 아직 난 모르겠다. 가장 인상깊었던 장면은 주인공이 총구를 자신 입속에 집어 넣은것... 이렇게 오늘을 산 자신을 죽이는 의식을 치루는일. 왜 오늘의 자신을 내일까지 살려주지 않는걸까?	1.0
코믹은 코믹으로 봐라 패러디하고 카메오들보는 재미도 있다	1.0
스피드로 떴던 키아누의 후속작이었으나 대단히 졸작인 각본과 연출로 실망적	0.0
드라마에서 흔히 볼 만한 진부한 스토리. 딱히 재밌지도 않다.	0.0
이렌느야곱은 너무나 매력적이다..	1.0
난감하다. 재미도 없고, 세상을 깜짝 놀라게 하는 센세이션도 없다.	0.0
내용에는 별로 신경을쓰지안고 감동과순수함에만 짐착해하는 아쉬움이많다	0.0
100번본영화 최고다	1.0
전투씬은 많이없으나 교훈을 주는영화	1.0
음악과 영화 스타일 모두 지금봐도 매우 감각적이다.	1.0
붉은돼지 베꼈구만	0.0
정치인의 모순인가, 정치범의 모순인가....	0.0
주군의 태양에서 한동안 푹 빠져살았다능~ㅋ	1.0
잼슴ㅇㅎ	1.0
교훈과 로맨스를 동시에 갖춘 영화!!	1.0
색채미학 ?	0.0
눈을뗄수가없는영화	1.0
내용이 상투적이고 후반까지 가는데 지루함. 영화가 끝날 때까지도 감동은 오지 않았음. 드라마정도의 스토리	0.0
외모 지상주의에 대한 통렬한 비판이나 풍자를 기대했는데, 어설프다 너무 어설퍼	0.0
헐거운 설정과 어색한 전개지만 아이디어는 참신하니 이정돈 준다.	0.0
언젠가 결혼해서 자식이 생기면 꼭 여기 보내서 교육받게 하고 싶습니다^^ 요즘 학교에서는 배울수 없는 우리 전통과 인성교육들.. 저도 나이가 많은건 아니지만 확실히 어릴때 어떤 교육과 체험을 하느냐에 따라 그사람 인성과 인생이 결정되는거 같습니다.	1.0
영화시간에 맟춰서 본거지만..돈이 아깝습니다..나중에 비디오 보심이..	0.0
앞차기 돌려차기~ 버금뛰어~ 오르기~~~	1.0
엔딩 크레딧에 “이 영화는 98년 6월부터 2006년 6월까지 8년 동안 만들어졌다. 긴 시간 수고한 우리 모두에게 감사한다“라고 나옵니다. 그들의 노력에 박수를 보냅니다. 지금은 보기도 힘들게 된 한국 장편 애니메이션계의 수작이었다고 생각합니다.	1.0
이런걸 우리나라에서 왜 개봉함?-_-	0.0
완전 짜증남.내용이..도대체 뭐가 결혼의 여신이라는건지..불륜의 여신이 맞겠네..어제 보는데 넘 짜증나서 앞으로 안볼것임..정말 한심한 드라마..차라리 조민수 나오는 부분만 분량을 늘렸으면..그부분만 잼남..앞으로 안볼것임	0.0
이현우 때문에 다시본다... 이거 볼땐 설리랑 민호 떄문에 봤었지.	1.0
한남자만 죽고.....// 별로 무서운게 없음	0.0
욕도안나온다...영화예산을 차라리 나한테 줘라.	0.0
이 작품을 먼저 연극으로도 훌륭한 작품이지만 뒤 늦게 본 영화도 정말 너무 잘만들었어요~~김해숙의 절절한 연기를 보며 아 정말 엄마한테 못되게 한 내가 너무 가슴아파 펑펑 울었습니다. 이런영화를 극장에서 봤어야 했는데 그게 아쉽군요. 너무 좋은 작품	1.0
최고다....... walk like a man 이란 노래는 원곡보다 영화속 노래가 훠~~얼씬 좋아요	1.0
눈요기 거리 없는 영화 중에는 단연코 최고의 영화..	1.0
진짜 바다속을 보는듯~~ 3D로 보니까 진짜 실감나는거 같아요	1.0
공감이 안가는 영화..	0.0
그저 테론밖에 보이지 않으니... 오히려 그게 다행으로 여겨지는 엉망인 서사.	0.0
포스터 어이없네요 유지태가 주인공인줄ㅋㅋ 그리고 옛날영화 특유의 찜찜한 느낌이 있어요. 잔인한 장면도 기분 나쁘게 적나라하고...	0.0
1화부터 쫙 읊어 주다니 아ㅠ감격 삭카 야로제야말로 진리의 주문입니다!!신고	1.0
당시의 상황과 주제를 주입식이 아닌 긴장감있고 재밌게 전하는 작품	1.0
난 왜 음악만들어도 심장이 터질것같을까...	1.0
어릴떄 비디오로 빌려봤지 ㅋㅋ 추억의영화 ㅎ	1.0
이런 뻔한 스토리를 봤나...마지막 임수정 미소지을때 나도 웃었다.	0.0
빨랑 끝냈으면 간절히바램니다. 보고배울게 정말없어요 ...박현지에 연기력도 영아니고 뭔드라마가 이렇게막장이야	0.0
순수하고 아름답다 :)	1.0
왜 좋은배우들을 가지고...이렇게 만들었을까...하아..	0.0
8점대는 나와야지. 그냥 단순한 액션공포물이 아닌데도 긴장감 공포감 연출 쩔고 음악도 좋고.. 몇년이 지나도 기억나는 인상적인 좀비물인데. 평점 너무 짜서 10줌	1.0
다른 사람에게 영향을 준다는것은 위대한 일이다. 마지막 기립박수때 강한 감동이...	1.0
코난은 뭐.... 않봐도 10이다	1.0
아...완죤반했엇...♥ 주인공인 팡지엔...?인가?완죤 멋져...♥.♥	1.0
뭘상상하던 그이상이다 프레즌브레이크이후 만난 최고의 미드다	1.0
fuck them up~~ 생각없이 낄낄대며 보기 딱 좋은 영화, 게다가 제시카 알바, 스티븐 시걸도 나옴 ㅋㅋㅋㅋ	1.0
불륜을 미화한 영화 남은사람들은 어쩌라고 또 돈걱정 따위 안하는 사람들의 이야기를 공감하라고 강요하는 영화 음악이랑 영상미로 3점	0.0
